172.68.10.212 - - [18/Mar/2025:23:04:11 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:34 -0400] ＂GET /bootstrap/cache/config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:35 -0400] ＂GET /bootstrap/cache/routes.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:35 -0400] ＂GET /public/storage/ HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:35 -0400] ＂GET /config/app.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:36 -0400] ＂GET /config/database.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:36 -0400] ＂GET /routes/web.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:36 -0400] ＂GET /routes/api.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:36 -0400] ＂GET /.svn/ HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:37 -0400] ＂GET /.svn/wc.db HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:37 -0400] ＂GET /.svn/entries HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:37 -0400] ＂GET /.svn/all-wcprops HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:37 -0400] ＂GET /.svn/pristine/ HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:38 -0400] ＂GET /.svn/text-base/ HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:38 -0400] ＂GET /.svn/tmp/ HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:38 -0400] ＂GET /.svn/log HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:38 -0400] ＂GET /.svn/format HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:39 -0400] ＂GET /.svn/auth/ HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:39 -0400] ＂GET /.env HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:39 -0400] ＂GET /.env.local HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:39 -0400] ＂GET /.env.production HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:40 -0400] ＂GET /.env.development HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:40 -0400] ＂GET /.env.testing HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:40 -0400] ＂GET /.env.staging HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:40 -0400] ＂GET /.env.backup HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:41 -0400] ＂GET /config/.env HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:41 -0400] ＂GET /var/www/.env HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:41 -0400] ＂GET /backup/.env HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:41 -0400] ＂GET /.git/ HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:42 -0400] ＂GET /.git/config HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:42 -0400] ＂GET /.git/index HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:42 -0400] ＂GET /.git/HEAD HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:43 -0400] ＂GET /.git/logs/HEAD HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:43 -0400] ＂GET /.git/objects/ HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:43 -0400] ＂GET /.git/refs/ HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:43 -0400] ＂GET /.git/hooks/ HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:44 -0400] ＂GET /.git/info/exclude HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:44 -0400] ＂GET /.gitignore HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:44 -0400] ＂GET /.aws/credentials HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:44 -0400] ＂GET /.aws/config HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:45 -0400] ＂GET /backup/aws_keys.txt HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:45 -0400] ＂GET /config/aws_keys.json HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:45 -0400] ＂GET /var/www/aws_credentials HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:45 -0400] ＂GET /s3_backup/ HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:46 -0400] ＂GET /s3_config.json HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:46 -0400] ＂GET /s3_private/ HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:46 -0400] ＂GET /logs/s3_access.log HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:46 -0400] ＂GET /old/aws_config HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:47 -0400] ＂GET /phpinfo.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:47 -0400] ＂GET /web.config HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:47 -0400] ＂GET /config/database.yml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:47 -0400] ＂GET /config/secrets.yml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:48 -0400] ＂GET /backup/database.sql HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:48 -0400] ＂GET /logs/debug.log HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:48 -0400] ＂GET /logs/system.log HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:48 -0400] ＂GET /logs/application.log HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:49 -0400] ＂GET /var/log/syslog HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:49 -0400] ＂GET /var/log/auth.log HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:49 -0400] ＂GET /config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:49 -0400] ＂GET /database.sql HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:50 -0400] ＂GET /dump.sql HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:50 -0400] ＂GET /admin/config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
141.101.97.83 - - [20/Mar/2025:03:36:50 -0400] ＂GET /backup.tar.gz HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.177 - - [20/Mar/2025:03:36:51 -0400] ＂GET /backup.zip HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:51 -0400] ＂GET /backup.sql HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:51 -0400] ＂GET /logs/errors.log HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
172.71.131.148 - - [20/Mar/2025:03:36:52 -0400] ＂GET /debug.log HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36＂
162.158.103.132 - - [20/Mar/2025:03:45:27 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.184.161 - - [20/Mar/2025:03:49:47 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.184.121 - - [20/Mar/2025:04:10:18 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.68.10.80 - - [20/Mar/2025:04:11:05 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.136.167 - - [20/Mar/2025:04:37:29 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.68.10.208 - - [20/Mar/2025:04:38:14 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.164.31 - - [20/Mar/2025:04:57:40 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
162.158.103.71 - - [20/Mar/2025:05:02:13 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.130.7 - - [20/Mar/2025:05:19:55 -0400] ＂GET / HTTP/1.1＂ 200 2154 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68＂
172.71.126.158 - - [20/Mar/2025:05:19:56 -0400] ＂GET /terms.html HTTP/1.1＂ 200 2795 ＂http://cradleintro.top＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68＂
172.69.222.130 - - [20/Mar/2025:05:19:57 -0400] ＂GET / HTTP/1.1＂ 200 2154 ＂http://cradleintro.top＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68＂
172.71.127.151 - - [20/Mar/2025:05:19:57 -0400] ＂GET /privacy.html HTTP/1.1＂ 200 3015 ＂http://cradleintro.top＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68＂
141.101.68.53 - - [20/Mar/2025:05:19:58 -0400] ＂GET /refund.html HTTP/1.1＂ 200 3567 ＂http://cradleintro.top＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68＂
172.69.136.138 - - [20/Mar/2025:05:23:36 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.136.206 - - [20/Mar/2025:05:25:56 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.70.47.189 - - [20/Mar/2025:05:33:01 -0400] ＂GET / HTTP/1.1＂ 200 2154 ＂-＂ ＂Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1＂
162.158.102.175 - - [20/Mar/2025:05:48:10 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
162.158.203.143 - - [20/Mar/2025:05:48:57 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.70.251.85 - - [20/Mar/2025:06:17:18 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.151.58 - - [20/Mar/2025:06:18:37 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.250.64 - - [20/Mar/2025:06:39:39 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.50.183 - - [20/Mar/2025:06:41:55 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.68.10.80 - - [20/Mar/2025:07:01:58 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.99.36 - - [20/Mar/2025:07:21:15 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.109.38 - - [20/Mar/2025:07:23:59 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.136.166 - - [20/Mar/2025:07:43:39 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.136.207 - - [20/Mar/2025:07:45:30 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
162.158.110.130 - - [20/Mar/2025:08:10:12 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
